FIPS,INCOME_SUM,Winner_n,Winner,Value,Final,Final_pos
26063,91150,Romney,0,-1,-91150,15836349
26065,975691,Obama,1,1,975691,16903190
26067,268524,Romney,0,-1,-268524,15658975
26069,45880,Romney,0,-1,-45880,15881619
26071,16402,Romney,0,-1,-16402,15911097
26073,177419,Obama,1,1,177419,16104918
26075,531860,Romney,0,-1,-531860,15395639
26077,953075,Obama,1,1,953075,16880574
26079,87093,Romney,0,-1,-87093,15840406
26081,2362974,Romney,0,-1,-2362974,13564525
26083,16880,Romney,0,-1,-16880,15910619
26085,69347,Obama,1,1,69347,15996846
26087,469696,Romney,0,-1,-469696,15457803
26089,168813,Romney,0,-1,-168813,15758686
26091,380092,Romney,0,-1,-380092,15547407
26093,1185754,Romney,0,-1,-1185754,14741745
26095,9799,Romney,0,-1,-9799,15917700
26097,22882,Romney,0,-1,-22882,15904617
26099,3081310,Obama,1,1,3081310,19008809
26101,55781,Obama,1,1,55781,15983280
26103,184019,Obama,1,1,184019,16111518
26105,101080,Romney,0,-1,-101080,15826419
26107,126156,Romney,0,-1,-126156,15801343
26109,51672,Romney,0,-1,-51672,15875827
26111,541275,Romney,0,-1,-541275,15386224
26113,86680,Romney,0,-1,-86680,15840819
26115,609821,Obama,1,1,609821,16537320
26117,161199,Romney,0,-1,-161199,15766300
26119,17379,Romney,0,-1,-17379,15910120
26121,489327,Obama,1,1,489327,16416826
26123,186526,Romney,0,-1,-186526,15740973
26125,8493448,Obama,1,1,8493448,24420947
26127,87444,Romney,0,-1,-87444,15840055
26129,63795,Romney,0,-1,-63795,15863704
26131,8869,Romney,0,-1,-8869,15918630
26133,42423,Romney,0,-1,-42423,15885076
26135,16540,Romney,0,-1,-16540,15910959
26137,65513,Romney,0,-1,-65513,15861986
26139,1208454,Romney,0,-1,-1208454,14719045
26141,69730,Romney,0,-1,-69730,15857769
26143,64203,Romney,0,-1,-64203,15863296
26145,541070,Obama,1,1,541070,16468569
26147,420750,Romney,0,-1,-420750,15506749
26149,177756,Romney,0,-1,-177756,15749743
26151,105843,Romney,0,-1,-105843,15821656
26153,13920,Romney,0,-1,-13920,15913579
26155,310448,Obama,1,1,310448,16237947
26157,204817,Romney,0,-1,-204817,15722682
26159,527635,Obama,1,1,527635,16455134
26161,2912043,Obama,1,1,2912043,18839542
26163,4393666,Obama,1,1,4393666,20321165
26165,74725,Romney,0,-1,-74725,15852774
27001,45794,Romney,0,-1,-45794,15881705
27003,1766387,Romney,0,-1,-1766387,14161112
27005,126251,Romney,0,-1,-126251,15801248
27007,87822,Obama,1,1,87822,16015321
27009,239816,Romney,0,-1,-239816,15687683
27011,21384,Romney,0,-1,-21384,15906115
27013,233466,Obama,1,1,233466,16160965
27015,102525,Romney,0,-1,-102525,15824974
27017,97262,Obama,1,1,97262,16024761
27019,972765,Romney,0,-1,-972765,14954734
27021,267340,Romney,0,-1,-267340,15660159
27023,61208,Obama,1,1,61208,15988707
27025,317346,Romney,0,-1,-317346,15610153
27027,150431,Obama,1,1,150431,16077930
27029,39278,Romney,0,-1,-39278,15888221
27031,12103,Obama,1,1,12103,15939602
27033,56747,Romney,0,-1,-56747,15870752
27035,200723,Romney,0,-1,-200723,15726776
27037,1994531,Obama,1,1,1994531,17922030
27039,87664,Romney,0,-1,-87664,15839835
27041,153936,Romney,0,-1,-153936,15773563
27043,45113,Romney,0,-1,-45113,15882386
27045,55214,Obama,1,1,55214,15982713
27047,170956,Obama,1,1,170956,16098455
27049,385636,Romney,0,-1,-385636,15541863
27051,20319,Romney,0,-1,-20319,15907180
27053,8100090,Obama,1,1,8100090,24027589
27055,60772,Obama,1,1,60772,15988271
27057,121762,Romney,0,-1,-121762,15805737
27059,262984,Romney,0,-1,-262984,15664515
27061,147613,Obama,1,1,147613,16075112
27063,96159,Romney,0,-1,-96159,15831340
27065,66766,Romney,0,-1,-66766,15860733
27067,159494,Romney,0,-1,-159494,15768005
27069,9775,Obama,1,1,9775,15937274
27071,32595,Obama,1,1,32595,15960094
27073,41302,Obama,1,1,41302,15968801
27075,33247,Obama,1,1,33247,15960746
27077,8301,Romney,0,-1,-8301,15919198
27079,146156,Romney,0,-1,-146156,15781343
27081,24903,Romney,0,-1,-24903,15902596
27083,84846,Romney,0,-1,-84846,15842653
27085,126793,Romney,0,-1,-126793,15800706
27087,9583,Obama,1,1,9583,15937082
27089,66725,Romney,0,-1,-66725,15860774
27091,92584,Romney,0,-1,-92584,15834915
27093,142114,Romney,0,-1,-142114,15785385
27095,70685,Romney,0,-1,-70685,15856814
27097,136554,Romney,0,-1,-136554,15790945
27099,138970,Obama,1,1,138970,16066469
27101,50652,Romney,0,-1,-50652,15876847
27103,261617,Obama,1,1,261617,16189116
27105,65166,Romney,0,-1,-65166,15862333
27107,26778,Obama,1,1,26778,15954277
27109,699539,Obama,1,1,699539,16627038
27111,241793,Romney,0,-1,-241793,15685706
27113,46211,Romney,0,-1,-46211,15881288
27115,85478,Romney,0,-1,-85478,15842021
27117,22014,Romney,0,-1,-22014,15905485
27119,95010,Romney,0,-1,-95010,15832489
27121,146780,Romney,0,-1,-146780,15780719
27123,2829338,Obama,1,1,2829338,18756837
27125,8904,Romney,0,-1,-8904,15918595
27127,116519,Romney,0,-1,-116519,15810980
27129,138564,Romney,0,-1,-138564,15788935
27131,274067,Obama,1,1,274067,16201566
27133,26674,Romney,0,-1,-26674,15900825
27135,41744,Romney,0,-1,-41744,15885755
27137,606570,Obama,1,1,606570,16534069
27139,1141549,Romney,0,-1,-1141549,14785950
27141,372326,Romney,0,-1,-372326,15555173
27143,100497,Romney,0,-1,-100497,15827002
27145,517053,Romney,0,-1,-517053,15410446
27147,221183,Romney,0,-1,-221183,15706316
27149,39980,Romney,0,-1,-39980,15887519
27151,42496,Obama,1,1,42496,15969995
27153,68084,Romney,0,-1,-68084,15859415
27155,10883,Obama,1,1,10883,15938382
27157,88005,Romney,0,-1,-88005,15839494
27159,54575,Romney,0,-1,-54575,15872924
27161,88548,Romney,0,-1,-88548,15838951
27163,1831868,Obama,1,1,1831868,17759367
27165,39534,Romney,0,-1,-39534,15887965
27167,25064,Romney,0,-1,-25064,15902435
27169,172287,Obama,1,1,172287,16099786
27171,632822,Romney,0,-1,-632822,15294677
27173,66546,Romney,0,-1,-66546,15860953
28001,58095,Obama,1,1,58095,15985594
28003,51057,Romney,0,-1,-51057,15876442
28005,53592,Romney,0,-1,-53592,15873907
28007,43994,Romney,0,-1,-43994,15883505
28009,18533,Romney,0,-1,-18533,15908966
28011,124136,Obama,1,1,124136,16051635
28013,16697,Romney,0,-1,-16697,15910802
28015,71009,Romney,0,-1,-71009,15856490
28017,27422,Obama,1,1,27422,15954921
28019,15770,Romney,0,-1,-15770,15911729
28021,7365,Obama,1,1,7365,15934864
28023,104978,Romney,0,-1,-104978,15822521
28025,49403,Obama,1,1,49403,15976902
28027,38471,Obama,1,1,38471,15965970
28029,67712,Obama,1,1,67712,15995211
28031,237497,Romney,0,-1,-237497,15690002
28033,391291,Romney,0,-1,-391291,15536208
28035,328834,Romney,0,-1,-328834,15598665
28037,13321,Romney,0,-1,-13321,15914178
28039,53000,Romney,0,-1,-53000,15874499
28041,61568,Romney,0,-1,-61568,15865931
28043,35744,Romney,0,-1,-35744,15891755
28045,218329,Romney,0,-1,-218329,15709170
28047,453822,Romney,0,-1,-453822,15473677
28049,537886,Obama,1,1,537886,16465385
28051,19711,Obama,1,1,19711,15947210
28053,33645,Obama,1,1,33645,15961144
28055,28924,Obama,1,1,28924,15956423
28057,111302,Romney,0,-1,-111302,15816197
28059,438832,Romney,0,-1,-438832,15488667
28061,84349,Obama,1,1,84349,16011848
28063,60410,Obama,1,1,60410,15987909
28065,62534,Obama,1,1,62534,15990033
28067,225901,Romney,0,-1,-225901,15701598
28069,69998,Obama,1,1,69998,15997497
28071,178826,Romney,0,-1,-178826,15748673
28073,298006,Romney,0,-1,-298006,15629493
28075,166949,Romney,0,-1,-166949,15760550
28077,34844,Romney,0,-1,-34844,15892655
28079,79336,Romney,0,-1,-79336,15848163
28081,224561,Romney,0,-1,-224561,15702938
28083,54068,Obama,1,1,54068,15981567
28085,109527,Romney,0,-1,-109527,15817972
28087,179448,Romney,0,-1,-179448,15748051
28089,533560,Romney,0,-1,-533560,15393939
28091,88136,Romney,0,-1,-88136,15839363
28093,195724,Obama,1,1,195724,16123223
28095,99636,Romney,0,-1,-99636,15827863
28097,15841,Romney,0,-1,-15841,15911658
28099,62545,Romney,0,-1,-62545,15864954
28101,51653,Romney,0,-1,-51653,15875846
28103,9367,Obama,1,1,9367,15936866
28105,77800,Obama,1,1,77800,16005299
28107,87837,Obama,1,1,87837,16015336
28109,111634,Romney,0,-1,-111634,15815865
28111,70997,Romney,0,-1,-70997,15856502
28113,81543,Obama,1,1,81543,16009042
28115,156003,Romney,0,-1,-156003,15771496
28117,41200,Romney,0,-1,-41200,15886299
28119,37045,Obama,1,1,37045,15964544
28121,418107,Romney,0,-1,-418107,15509392
28123,46361,Romney,0,-1,-46361,15881138
28125,5250,Obama,1,1,5250,15932749
28127,75439,Romney,0,-1,-75439,15852060
28129,40162,Romney,0,-1,-40162,15887337
28131,57530,Romney,0,-1,-57530,15869969
28133,102831,Obama,1,1,102831,16030330
28135,36800,Obama,1,1,36800,15964299
28137,58579,Romney,0,-1,-58579,15868920
28139,61231,Romney,0,-1,-61231,15866268
28141,26077,Romney,0,-1,-26077,15901422
28143,20344,Obama,1,1,20344,15947843
28145,63809,Romney,0,-1,-63809,15863690
28147,43848,Romney,0,-1,-43848,15883651
28149,89018,Obama,1,1,89018,16016517
28151,62086,Obama,1,1,62086,15989585
28153,93605,Romney,0,-1,-93605,15833894
28155,20495,Romney,0,-1,-20495,15907004
28157,14888,Obama,1,1,14888,15942387
28159,67814,Romney,0,-1,-67814,15859685
28161,18953,Romney,0,-1,-18953,15908546
28163,38720,Obama,1,1,38720,15966219
29001,41426,Romney,0,-1,-41426,15886073
29003,170652,Romney,0,-1,-170652,15756847
29005,15913,Romney,0,-1,-15913,15911586
29007,61198,Romney,0,-1,-61198,15866301
29009,66034,Romney,0,-1,-66034,15861465
29011,25691,Romney,0,-1,-25691,15901808
29013,26462,Romney,0,-1,-26462,15901037
29015,46054,Romney,0,-1,-46054,15881445
29017,17050,Romney,0,-1,-17050,15910449
29019,516277,Obama,1,1,516277,16443776
29021,214410,Romney,0,-1,-214410,15713089
29023,73597,Romney,0,-1,-73597,15853902
29025,51164,Romney,0,-1,-51164,15876335
29027,385066,Romney,0,-1,-385066,15542433
29029,154648,Romney,0,-1,-154648,15772851
29031,277096,Romney,0,-1,-277096,15650403
29033,19311,Romney,0,-1,-19311,15908188
29035,65356,Romney,0,-1,-65356,15862143
29037,367988,Romney,0,-1,-367988,15559511
29039,16446,Romney,0,-1,-16446,15911053
29041,30874,Romney,0,-1,-30874,15896625
29043,288885,Romney,0,-1,-288885,15638614
29045,15055,Romney,0,-1,-15055,15912444
29047,815168,Romney,0,-1,-815168,15112331
29049,123389,Romney,0,-1,-123389,15804110
29051,213893,Romney,0,-1,-213893,15713606
29053,95477,Romney,0,-1,-95477,15832022
29055,91536,Romney,0,-1,-91536,15835963
29057,18334,Romney,0,-1,-18334,15909165
29059,70221,Romney,0,-1,-70221,15857278
29061,58443,Romney,0,-1,-58443,15869056
29063,32357,Romney,0,-1,-32357,15895142
29065,76555,Romney,0,-1,-76555,15850944
29067,13014,Romney,0,-1,-13014,15914485
29069,50337,Romney,0,-1,-50337,15877162
29071,661187,Romney,0,-1,-661187,15266312
29073,43169,Romney,0,-1,-43169,15884330
29075,9417,Romney,0,-1,-9417,15918082
29077,800675,Romney,0,-1,-800675,15126824
29079,16550,Romney,0,-1,-16550,15910949
29081,13704,Romney,0,-1,-13704,15913795
29083,40503,Romney,0,-1,-40503,15886996
29085,6333,Romney,0,-1,-6333,15921166
29087,11857,Romney,0,-1,-11857,15915642
29089,34767,Romney,0,-1,-34767,15892732
29091,56632,Romney,0,-1,-56632,15870867
29093,9011,Romney,0,-1,-9011,15918488
29095,1881727,Obama,1,1,1881727,17809226
29097,266633,Romney,0,-1,-266633,15660866
29099,718281,Romney,0,-1,-718281,15209218
29101,181077,Romney,0,-1,-181077,15746422
29103,3709,Romney,0,-1,-3709,15923790
29105,55248,Romney,0,-1,-55248,15872251
29107,98272,Romney,0,-1,-98272,15829227
29109,119185,Romney,0,-1,-119185,15808314
29111,16327,Romney,0,-1,-16327,15911172
29113,178551,Romney,0,-1,-178551,15748948
29115,22098,Romney,0,-1,-22098,15905401
29117,43383,Romney,0,-1,-43383,15884116
29119,22365,Romney,0,-1,-22365,15905134
29121,25477,Romney,0,-1,-25477,15902022
29123,78871,Romney,0,-1,-78871,15848628
29125,90042,Romney,0,-1,-90042,15837457
29127,66791,Romney,0,-1,-66791,15860708
29129,4460,Romney,0,-1,-4460,15923039
29131,91479,Romney,0,-1,-91479,15836020
29133,20770,Romney,0,-1,-20770,15906729
29135,36201,Romney,0,-1,-36201,15891298
29137,18979,Romney,0,-1,-18979,15908520
29139,29191,Romney,0,-1,-29191,15898308
29141,52998,Romney,0,-1,-52998,15874501
29143,84977,Romney,0,-1,-84977,15842522
29145,157788,Romney,0,-1,-157788,15769711
29147,42035,Romney,0,-1,-42035,15885464
29149,7950,Romney,0,-1,-7950,15919549
29151,26943,Romney,0,-1,-26943,15900556
29153,5868,Romney,0,-1,-5868,15921631
29155,33556,Romney,0,-1,-33556,15893943
29157,37669,Romney,0,-1,-37669,15889830
29159,116447,Romney,0,-1,-116447,15811052
29161,98316,Romney,0,-1,-98316,15829183
29163,40223,Romney,0,-1,-40223,15887276
29165,641066,Romney,0,-1,-641066,15286433
29167,76895,Romney,0,-1,-76895,15850604
29169,66476,Romney,0,-1,-66476,15861023
29171,5755,Romney,0,-1,-5755,15921744
29173,80007,Romney,0,-1,-80007,15847492
29175,43174,Romney,0,-1,-43174,15884325
29177,73063,Romney,0,-1,-73063,15854436
29179,5512,Romney,0,-1,-5512,15921987
29181,12605,Romney,0,-1,-12605,15914894
29183,1413598,Romney,0,-1,-1413598,14513901
29185,17429,Romney,0,-1,-17429,15910070
29186,187382,Romney,0,-1,-187382,15740117
29187,215193,Romney,0,-1,-215193,15712306
29189,6324321,Obama,1,1,6324321,22251820
29195,46012,Romney,0,-1,-46012,15881487
29197,5078,Romney,0,-1,-5078,15922421
29199,5801,Romney,0,-1,-5801,15921698
29201,104850,Romney,0,-1,-104850,15822649
29203,10625,Romney,0,-1,-10625,15916874
29205,8313,Romney,0,-1,-8313,15919186
29207,118303,Romney,0,-1,-118303,15809196
29209,206638,Romney,0,-1,-206638,15720861
29211,12049,Romney,0,-1,-12049,15915450
29213,97547,Romney,0,-1,-97547,15829952
29215,59610,Romney,0,-1,-59610,15867889
29217,34956,Romney,0,-1,-34956,15892543
29219,95391,Romney,0,-1,-95391,15832108
29221,71148,Romney,0,-1,-71148,15856351
29223,9524,Romney,0,-1,-9524,15917975
29225,104590,Romney,0,-1,-104590,15822909
29227,2115,Romney,0,-1,-2115,15925384
29229,25222,Romney,0,-1,-25222,15902277
29510,2022087,Obama,1,1,2022087,17949586
30001,16934,Romney,0,-1,-16934,15910565
30003,13286,Obama,1,1,13286,15940785
30005,8894,Obama,1,1,8894,15936393
30007,28835,Romney,0,-1,-28835,15898664
30009,55935,Romney,0,-1,-55935,15871564
30011,969,Romney,0,-1,-969,15926530
30013,183565,Romney,0,-1,-183565,15743934
30015,12995,Romney,0,-1,-12995,15914504
30017,39432,Romney,0,-1,-39432,15888067
30019,8033,Romney,0,-1,-8033,15919466
30021,32287,Romney,0,-1,-32287,15895212
30023,23251,Obama,1,1,23251,15950750
30025,15188,Romney,0,-1,-15188,15912311
30027,26315,Romney,0,-1,-26315,15901184
30029,247708,Romney,0,-1,-247708,15679791
30031,313081,Romney,0,-1,-313081,15614418
30033,1314,Romney,0,-1,-1314,15926185
30035,14454,Obama,1,1,14454,15941953
30037,10918,Romney,0,-1,-10918,15916581
30039,25856,Romney,0,-1,-25856,15901643
30041,33518,Obama,1,1,33518,15961017
30043,226241,Romney,0,-1,-226241,15701258
30045,3291,Romney,0,-1,-3291,15924208
30047,72332,Romney,0,-1,-72332,15855167
30049,192520,Romney,0,-1,-192520,15734979
30051,3081,Romney,0,-1,-3081,15924418
30053,27252,Romney,0,-1,-27252,15900247
30055,10926,Romney,0,-1,-10926,15916573
30057,31221,Romney,0,-1,-31221,15896278
30059,2942,Romney,0,-1,-2942,15924557
30061,5967,Romney,0,-1,-5967,15921532
30063,304418,Obama,1,1,304418,16231917
30065,11044,Romney,0,-1,-11044,15916455
30067,183505,Romney,0,-1,-183505,15743994
30069,406,Romney,0,-1,-406,15927093
30071,6536,Romney,0,-1,-6536,15920963
30073,9726,Romney,0,-1,-9726,15917773
30075,1919,Romney,0,-1,-1919,15925580
30077,7885,Romney,0,-1,-7885,15919614
30079,2098,Romney,0,-1,-2098,15925401
30081,94091,Romney,0,-1,-94091,15833408
30083,69373,Romney,0,-1,-69373,15858126
30085,22857,Obama,1,1,22857,15950356
30087,8572,Romney,0,-1,-8572,15918927
30089,17410,Romney,0,-1,-17410,15910089
30091,12061,Romney,0,-1,-12061,15915438
30093,111698,Obama,1,1,111698,16039197
30095,65939,Romney,0,-1,-65939,15861560
30097,7724,Romney,0,-1,-7724,15919775
30099,22770,Romney,0,-1,-22770,15904729
30101,10073,Romney,0,-1,-10073,15917426
30103,8232,Romney,0,-1,-8232,15919267
30105,23242,Romney,0,-1,-23242,15904257
30107,1007,Romney,0,-1,-1007,15926492
30109,2817,Romney,0,-1,-2817,15924682
30111,558111,Romney,0,-1,-558111,15369388
31001,115372,Romney,0,-1,-115372,15812127
31003,26488,Romney,0,-1,-26488,15901011
31005,1168,Romney,0,-1,-1168,15926331
31007,664,Romney,0,-1,-664,15926835
31009,424,Romney,0,-1,-424,15927075
31011,21891,Romney,0,-1,-21891,15905608
31013,29290,Romney,0,-1,-29290,15898209
31015,2610,Romney,0,-1,-2610,15924889
31017,5999,Romney,0,-1,-5999,15921500
31019,172852,Romney,0,-1,-172852,15754647
31021,19589,Romney,0,-1,-19589,15907910
31023,93068,Romney,0,-1,-93068,15834431
31025,106570,Romney,0,-1,-106570,15820929
31027,38894,Romney,0,-1,-38894,15888605
31029,15678,Romney,0,-1,-15678,15911821
31031,9989,Romney,0,-1,-9989,15917510
31033,48833,Romney,0,-1,-48833,15878666
31035,41677,Romney,0,-1,-41677,15885822
31037,92254,Romney,0,-1,-92254,15835245
31039,53099,Romney,0,-1,-53099,15874400
31041,26104,Romney,0,-1,-26104,15901395
31043,38421,Romney,0,-1,-38421,15889078
31045,18323,Romney,0,-1,-18323,15909176
31047,58736,Romney,0,-1,-58736,15868763
31049,4667,Romney,0,-1,-4667,15922832
31051,35099,Romney,0,-1,-35099,15892400
31053,98061,Romney,0,-1,-98061,15829438
31055,2540804,Romney,0,-1,-2540804,13386695
31057,5032,Romney,0,-1,-5032,15922467
31059,32499,Romney,0,-1,-32499,15895000
31061,7255,Romney,0,-1,-7255,15920244
31063,6116,Romney,0,-1,-6116,15921383
31065,13192,Romney,0,-1,-13192,15914307
31067,58096,Romney,0,-1,-58096,15869403
31069,9114,Romney,0,-1,-9114,15918385
31071,3290,Romney,0,-1,-3290,15924209
31073,40144,Romney,0,-1,-40144,15887355
31075,1122,Romney,0,-1,-1122,15926377
31077,4770,Romney,0,-1,-4770,15922729
31079,184534,Romney,0,-1,-184534,15742965
31081,73917,Romney,0,-1,-73917,15853582
31083,38166,Romney,0,-1,-38166,15889333
31085,2208,Romney,0,-1,-2208,15925291
31087,5466,Romney,0,-1,-5466,15922033
31089,25348,Romney,0,-1,-25348,15902151
31091,1360,Romney,0,-1,-1360,15926139
31093,19768,Romney,0,-1,-19768,15907731
31095,52915,Romney,0,-1,-52915,15874584
31097,11387,Romney,0,-1,-11387,15916112
31099,181721,Romney,0,-1,-181721,15745778
31101,23071,Romney,0,-1,-23071,15904428
31103,650,Romney,0,-1,-650,15926849
31105,9255,Romney,0,-1,-9255,15918244
31107,21088,Romney,0,-1,-21088,15906411
31109,998357,Romney,0,-1,-998357,14929142
31111,105998,Romney,0,-1,-105998,15821501
31113,1409,Romney,0,-1,-1409,15926090
31115,3600,Romney,0,-1,-3600,15923899
31117,331,Romney,0,-1,-331,15927168
31119,108321,Romney,0,-1,-108321,15819178
31121,87639,Romney,0,-1,-87639,15839860
31123,10994,Romney,0,-1,-10994,15916505
31125,6154,Romney,0,-1,-6154,15921345
31127,18175,Romney,0,-1,-18175,15909324
31129,7914,Romney,0,-1,-7914,15919585
31131,74719,Romney,0,-1,-74719,15852780
31133,3862,Romney,0,-1,-3862,15923637
31135,24469,Romney,0,-1,-24469,15903030
31137,155773,Romney,0,-1,-155773,15771726
31139,115196,Romney,0,-1,-115196,15812303
31141,90195,Romney,0,-1,-90195,15837304
31143,84630,Romney,0,-1,-84630,15842869
31145,31007,Romney,0,-1,-31007,15896492
31147,18095,Romney,0,-1,-18095,15909404
31149,2552,Romney,0,-1,-2552,15924947
31151,31251,Romney,0,-1,-31251,15896248
31153,579719,Romney,0,-1,-579719,15347780
31155,158591,Romney,0,-1,-158591,15768908
31157,82366,Romney,0,-1,-82366,15845133
31159,98019,Romney,0,-1,-98019,15829480
31161,9195,Romney,0,-1,-9195,15918304
31163,10323,Romney,0,-1,-10323,15917176
31165,84246,Romney,0,-1,-84246,15843253
31167,104825,Romney,0,-1,-104825,15822674
31169,17191,Romney,0,-1,-17191,15910308
31171,683,Romney,0,-1,-683,15926816
31173,18442,Obama,1,1,18442,15945941
31175,8251,Romney,0,-1,-8251,15919248
31177,339178,Romney,0,-1,-339178,15588321
31179,53576,Romney,0,-1,-53576,15873923
31181,7560,Romney,0,-1,-7560,15919939
31183,5505,Romney,0,-1,-5505,15921994
31185,70900,Romney,0,-1,-70900,15856599
32001,77903,Romney,0,-1,-77903,15849596
32003,6208133,Obama,1,1,6208133,22135632
32005,226573,Romney,0,-1,-226573,15700926
32007,155298,Romney,0,-1,-155298,15772201
32009,1021,Romney,0,-1,-1021,15926478
32011,26690,Romney,0,-1,-26690,15900809
32013,44666,Romney,0,-1,-44666,15882833
32015,22422,Romney,0,-1,-22422,15905077
32017,6038,Romney,0,-1,-6038,15921461
32019,168367,Romney,0,-1,-168367,15759132
32021,6146,Romney,0,-1,-6146,15921353
32023,63152,Romney,0,-1,-63152,15864347
32027,50443,Romney,0,-1,-50443,15877056
32029,220279,Romney,0,-1,-220279,15707220
32031,1940275,Obama,1,1,1940275,17867774
32033,12616,Romney,0,-1,-12616,15914883
32510,151726,Romney,0,-1,-151726,15775773
33001,240911,Obama,1,1,240911,16168410
33003,163533,Obama,1,1,163533,16091032
33005,255590,Obama,1,1,255590,16183089
33007,53734,Obama,1,1,53734,15981233
33009,420705,Obama,1,1,420705,16348204
33011,2135989,Obama,1,1,2135989,18063488
33013,831854,Obama,1,1,831854,16759353
33015,1939933,Obama,1,1,1939933,17867432
33017,424021,Obama,1,1,424021,16351520
33019,208434,Obama,1,1,208434,16135933
34001,1011923,Obama,1,1,1011923,16939422
34003,7781814,Obama,1,1,7781814,23709313
34005,2562190,Obama,1,1,2562190,18489689
34007,2076980,Obama,1,1,2076980,18004479
34009,318087,Romney,0,-1,-318087,15609412
34011,338531,Obama,1,1,338531,16266030
34013,4918768,Obama,1,1,4918768,20846267
34015,1290345,Obama,1,1,1290345,17217844
34017,2593117,Obama,1,1,2593117,18520616
34019,2030954,Romney,0,-1,-2030954,13896545
34021,2911143,Obama,1,1,2911143,18838642
34023,5422596,Obama,1,1,5422596,21350095
34025,4960663,Romney,0,-1,-4960663,10966836
34027,6557200,Romney,0,-1,-6557200,9370299
34029,2211625,Romney,0,-1,-2211625,13715874
34031,2462183,Obama,1,1,2462183,18389682
34033,340304,Obama,1,1,340304,16267803
34035,4548493,Obama,1,1,4548493,20475992
34037,813518,Romney,0,-1,-813518,15113981
34039,4071042,Obama,1,1,4071042,19998541
34041,690929,Romney,0,-1,-690929,15236570
35001,1950252,Obama,1,1,1950252,17877751
35003,3482,Romney,0,-1,-3482,15924017
35005,101556,Romney,0,-1,-101556,15825943
35006,17215,Obama,1,1,17215,15944714
35007,14806,Obama,1,1,14806,15942305
35009,68968,Romney,0,-1,-68968,15858531
35011,3750,Romney,0,-1,-3750,15923749
35013,340854,Obama,1,1,340854,16268353
35015,147426,Romney,0,-1,-147426,15780073
35017,32439,Obama,1,1,32439,15959938
35019,2689,Obama,1,1,2689,15930188
35021,5527,Romney,0,-1,-5527,15921972
35023,5192,Obama,1,1,5192,15932691
35025,162871,Romney,0,-1,-162871,15764628
35027,29824,Romney,0,-1,-29824,15897675
35028,128346,Obama,1,1,128346,16055845
35029,17723,Romney,0,-1,-17723,15909776
35031,54519,Obama,1,1,54519,15982018
35033,2527,Obama,1,1,2527,15930026
35035,87329,Romney,0,-1,-87329,15840170
35037,9828,Romney,0,-1,-9828,15917671
35039,48425,Obama,1,1,48425,15975924
35041,20326,Romney,0,-1,-20326,15907173
35043,498797,Obama,1,1,498797,16426296
35045,259287,Romney,0,-1,-259287,15668212
35047,34058,Obama,1,1,34058,15961557
35049,679211,Obama,1,1,679211,16606710
35051,7501,Romney,0,-1,-7501,15919998
35053,20601,Obama,1,1,20601,15948100
35055,51531,Obama,1,1,51531,15979030
35057,42788,Romney,0,-1,-42788,15884711
35059,5635,Romney,0,-1,-5635,15921864
35061,152751,Obama,1,1,152751,16080250
36001,1532124,Obama,1,1,1532124,17459623
36003,127728,Romney,0,-1,-127728,15799771
36005,2094806,Obama,1,1,2094806,18022305
36007,514641,Obama,1,1,514641,16442140
36009,200694,Romney,0,-1,-200694,15726805
36011,587817,Obama,1,1,587817,16515316
36013,230982,Romney,0,-1,-230982,15696517
36015,312406,Romney,0,-1,-312406,15615093
36017,109418,Romney,0,-1,-109418,15818081
36019,183371,Obama,1,1,183371,16110870
36021,293470,Obama,1,1,293470,16220969
36023,126574,Obama,1,1,126574,16054073
36025,155772,Romney,0,-1,-155772,15771727
36027,1201259,Obama,1,1,1201259,17128758
36029,2993970,Obama,1,1,2993970,18921469
36031,124722,Obama,1,1,124722,16052221
36033,95169,Obama,1,1,95169,16022668
36035,177459,Romney,0,-1,-177459,15750040
36037,215107,Romney,0,-1,-215107,15712392
36039,124799,Romney,0,-1,-124799,15802700
36041,18055,Romney,0,-1,-18055,15909444
36043,350637,Romney,0,-1,-350637,15576862
36045,232358,Romney,0,-1,-232358,15695141
36047,6899753,Obama,1,1,6899753,22827252
36049,81997,Romney,0,-1,-81997,15845502
36051,283131,Romney,0,-1,-283131,15644368
36053,378218,Obama,1,1,378218,16305717
36055,2739397,Obama,1,1,2739397,18666896
36057,152654,Romney,0,-1,-152654,15774845
36059,11743207,Obama,1,1,11743207,27670706
36061,32641810,Obama,1,1,32641810,48569309
36063,589482,Obama,1,1,589482,16516981
36065,586840,Romney,0,-1,-586840,15340659
36067,1818546,Obama,1,1,1818546,17746045
36069,906970,Romney,0,-1,-906970,15020529
36071,1324976,Obama,1,1,1324976,17252475
36073,155868,Romney,0,-1,-155868,15771631
36075,254114,Obama,1,1,254114,16181613
36077,187812,Obama,1,1,187812,16115311
36079,856735,Romney,0,-1,-856735,15070764
36081,5884324,Obama,1,1,5884324,21811823
36083,523735,Obama,1,1,523735,16451234
36085,1553696,Obama,1,1,1553696,17481195
36087,1693159,Obama,1,1,1693159,17620658
36089,206618,Obama,1,1,206618,16134117
36091,1494333,Obama,1,1,1494333,17421832
36093,744270,Obama,1,1,744270,16671769
36095,89337,Romney,0,-1,-89337,15838162
36097,132294,Romney,0,-1,-132294,15795205
36099,156243,Obama,1,1,156243,16083742
